model,thr_val,val_pr_auc,val_roc_auc,val_precision,val_f1,val_recall,val_bal_acc,test_pr_auc,test_roc_auc,test_precision,test_f1,test_recall,test_bal_acc,best_iteration
LGBM_FULL_SMOTENC_TUNED,0.437,0.6873677556787455,0.8569740773130604,0.625,0.6436233611442194,0.6633906633906634,0.7808478740682131,0.6880220178908075,0.8571252300065859,0.5958904109589042,0.6177514792899408,0.6412776412776413,0.7650832650832651,676
LGBM_FULL_SMOTENC_TUNED,0.437,0.6873677556787455,0.8569740773130604,0.625,0.6436233611442194,0.6633906633906634,0.7808478740682131,0.6880220178908075,0.8571252300065859,0.5958904109589042,0.6177514792899408,0.6412776412776413,0.7650832650832651,676
LGBM_FULL_SMOTENC_TUNED,0.437,0.6873677556787455,0.8569740773130604,0.625,0.6436233611442194,0.6633906633906634,0.7808478740682131,0.6880220178908075,0.8571252300065859,0.5958904109589042,0.6177514792899408,0.6412776412776413,0.7650832650832651,676
LGBM_FULL_SMOTENC_TUNED,0.437,0.6873677556787455,0.8569740773130604,0.625,0.6436233611442194,0.6633906633906634,0.7808478740682131,0.6880220178908075,0.8571252300065859,0.5958904109589042,0.6177514792899408,0.6412776412776413,0.7650832650832651,676
LGBM_FULL_SMOTENC_TUNED,0.437,0.6873677556787455,0.8569740773130604,0.625,0.6436233611442194,0.6633906633906634,0.7808478740682131,0.6880220178908075,0.8571252300065859,0.5958904109589042,0.6177514792899408,0.6412776412776413,0.7650832650832651,676
LGBM_FULL_SMOTENC_TUNED,0.437,0.6873677556787455,0.8569740773130604,0.625,0.6436233611442194,0.6633906633906634,0.7808478740682131,0.6880220178908075,0.8571252300065859,0.5958904109589042,0.6177514792899408,0.6412776412776413,0.7650832650832651,676
LGBM_FULL_SMOTENC_TUNED,0.401,0.693995113206242,0.8592783847021135,0.634032634032634,0.6507177033492823,0.6683046683046683,0.7848742425013611,0.7069820363773875,0.860614080953064,0.5875831485587583,0.6177156177156177,0.6511056511056511,0.7671724112402079,581
LGBM_FULL_SMOTENC_TUNED,0.389,0.6992533795477553,0.8614716411326581,0.6365740740740741,0.6555423122765197,0.6756756756756757,0.7885597461868648,0.702305616763179,0.8589035877171473,0.5878378378378378,0.6133960047003525,0.6412776412776413,0.7632000259118903,1023
LGBM_FULL_SMOTENC_TUNED,0.389,0.6992533795477553,0.8614716411326581,0.6365740740740741,0.6555423122765197,0.6756756756756757,0.7885597461868648,0.702305616763179,0.8589035877171473,0.5878378378378378,0.6133960047003525,0.6412776412776413,0.7632000259118903,1023
LGBM_FULL_SMOTENC_TUNED,0.389,0.6992533795477553,0.8614716411326581,0.6365740740740741,0.6555423122765197,0.6756756756756757,0.7885597461868648,0.702305616763179,0.8589035877171473,0.5878378378378378,0.6133960047003525,0.6412776412776413,0.7632000259118903,1023
LGBM_FULL_SMOTENC_TUNED,0.389,0.6992533795477553,0.8614716411326581,0.6365740740740741,0.6555423122765197,0.6756756756756757,0.7885597461868648,0.702305616763179,0.8589035877171473,0.5878378378378378,0.6133960047003525,0.6412776412776413,0.7632000259118903,1023
LGBM_FULL_SMOTENC_TUNED,0.389,0.6992533795477553,0.8614716411326581,0.6365740740740741,0.6555423122765197,0.6756756756756757,0.7885597461868648,0.702305616763179,0.8589035877171473,0.5878378378378378,0.6133960047003525,0.6412776412776413,0.7632000259118903,1023
